temperature_c,humidity_pct,rainfall_mm,estimated_soil_moisture_pct,soil_type,growth_stage,irrigation_label
31.2,47.0,36.0,91.4,loamy,flowering,LOW
39.0,94.7,2.0,61.8,loamy,flowering,MEDIUM
23.0,84.4,7.2,27.8,clay,fruiting,LOW
20.7,86.8,0.0,38.7,sandy,fruiting,MEDIUM
32.6,59.5,0.0,69.0,loamy,fruiting,MEDIUM
19.8,29.7,0.0,54.4,sandy,seedling,HIGH
26.8,29.9,6.2,32.8,loamy,flowering,MEDIUM
36.9,46.5,0.0,47.3,sandy,seedling,HIGH
22.6,47.2,1.1,53.1,clay,fruiting,MEDIUM
35.4,73.6,0.0,28.5,clay,seedling,MEDIUM
39.9,62.4,22.8,53.4,loamy,fruiting,LOW
30.4,84.6,0.0,58.9,clay,seedling,LOW
37.8,81.5,24.9,62.5,sandy,vegetative,LOW
35.0,91.6,31.7,86.5,loamy,fruiting,LOW
28.1,31.8,0.0,48.1,clay,seedling,MEDIUM
38.1,63.4,0.0,33.7,clay,vegetative,MEDIUM
27.5,51.1,10.0,75.7,sandy,flowering,LOW
30.0,40.5,0.0,46.6,sandy,flowering,HIGH
19.2,27.5,0.0,6.4,sandy,fruiting,HIGH
21.3,65.6,0.0,67.9,sandy,vegetative,LOW
29.2,38.7,0.0,58.4,loamy,fruiting,MEDIUM
22.3,62.5,0.0,51.0,loamy,flowering,MEDIUM
37.6,63.9,0.0,72.1,clay,fruiting,MEDIUM
30.0,82.6,0.0,56.3,loamy,fruiting,MEDIUM
33.0,91.4,0.0,15.1,clay,fruiting,MEDIUM
42.0,43.7,0.0,44.0,loamy,flowering,HIGH
29.6,35.2,20.6,55.8,sandy,fruiting,LOW
41.3,80.6,0.0,62.9,sandy,seedling,HIGH
27.6,69.8,0.0,91.8,loamy,fruiting,LOW
34.9,53.8,6.3,52.5,loamy,vegetative,MEDIUM
25.5,36.4,19.9,91.1,clay,vegetative,LOW
23.9,61.7,30.4,88.8,sandy,seedling,LOW
25.9,86.4,0.0,54.3,clay,seedling,LOW
27.3,62.2,0.0,62.3,sandy,fruiting,MEDIUM
40.9,46.0,0.0,39.5,clay,seedling,HIGH
40.9,57.1,2.9,67.2,sandy,fruiting,MEDIUM
40.8,25.7,13.7,56.4,clay,flowering,LOW
35.2,92.5,0.0,75.6,sandy,flowering,MEDIUM
25.3,31.5,12.7,33.3,clay,seedling,LOW
27.8,51.3,0.0,22.4,sandy,fruiting,HIGH
28.9,44.4,3.2,46.5,loamy,vegetative,MEDIUM
22.0,44.8,11.5,52.8,loamy,fruiting,LOW
34.9,39.2,8.2,81.4,loamy,flowering,LOW
33.5,71.9,4.5,34.2,clay,flowering,MEDIUM
18.4,29.2,0.0,59.5,clay,seedling,MEDIUM
38.9,52.3,28.4,56.6,sandy,fruiting,LOW
41.3,92.6,2.2,31.1,sandy,fruiting,HIGH
36.7,51.4,0.5,51.3,loamy,flowering,MEDIUM
24.4,52.5,0.0,64.0,loamy,fruiting,MEDIUM
19.8,83.1,0.0,55.4,loamy,seedling,MEDIUM
18.8,57.3,8.4,44.8,sandy,vegetative,LOW
28.1,46.3,6.1,60.3,clay,flowering,LOW
24.9,86.8,0.0,83.0,clay,vegetative,LOW
26.9,91.6,0.0,52.6,loamy,fruiting,MEDIUM
27.1,38.3,14.3,41.0,sandy,flowering,LOW
38.4,92.9,8.0,35.1,clay,fruiting,MEDIUM
25.9,86.1,14.5,48.6,loamy,seedling,LOW
32.6,26.8,0.0,25.1,clay,fruiting,HIGH
40.7,72.3,0.0,24.3,clay,fruiting,HIGH
33.8,37.4,0.0,49.5,loamy,vegetative,MEDIUM
25.1,37.4,0.0,5.0,clay,seedling,MEDIUM
27.8,50.6,11.0,70.8,loamy,flowering,LOW
25.2,77.7,0.0,55.6,loamy,fruiting,MEDIUM
30.5,38.1,1.9,48.3,clay,flowering,MEDIUM
36.8,47.2,0.0,66.4,loamy,flowering,MEDIUM
29.8,80.7,0.0,76.5,sandy,seedling,LOW
39.5,37.5,2.8,47.7,clay,seedling,MEDIUM
39.6,92.9,0.0,55.1,sandy,flowering,HIGH
22.9,90.4,0.0,56.1,loamy,seedling,LOW
29.6,58.7,13.0,48.1,clay,flowering,LOW
18.1,88.8,0.0,50.5,loamy,seedling,MEDIUM
20.3,92.5,0.0,43.8,loamy,flowering,LOW
22.1,65.4,0.0,33.3,loamy,fruiting,MEDIUM
23.4,88.1,29.3,54.1,loamy,seedling,LOW
40.6,57.3,7.7,39.5,clay,vegetative,MEDIUM
28.7,37.7,17.5,59.6,sandy,vegetative,LOW
21.9,73.2,34.3,66.7,clay,flowering,LOW
20.1,76.2,9.5,82.8,clay,seedling,LOW
26.6,94.9,0.0,14.3,clay,seedling,MEDIUM
32.0,64.1,6.2,40.6,loamy,seedling,MEDIUM
29.9,85.4,6.0,48.0,loamy,vegetative,MEDIUM
36.2,58.5,0.0,45.3,sandy,flowering,HIGH
33.6,35.7,5.9,36.6,sandy,fruiting,HIGH
41.9,71.4,11.7,8.4,clay,fruiting,MEDIUM
34.4,66.3,0.0,53.0,clay,fruiting,MEDIUM
20.8,42.2,0.6,46.6,loamy,seedling,MEDIUM
31.5,74.4,0.0,48.5,clay,fruiting,MEDIUM
35.1,46.6,0.0,38.0,clay,seedling,MEDIUM
18.6,79.8,0.0,57.6,loamy,fruiting,MEDIUM
33.0,54.1,4.1,30.4,clay,fruiting,MEDIUM
19.6,80.1,0.0,59.2,loamy,seedling,MEDIUM
38.2,60.8,0.0,16.8,loamy,seedling,HIGH
18.9,66.2,0.0,32.2,clay,vegetative,MEDIUM
19.4,61.3,4.2,46.8,loamy,fruiting,LOW
30.9,91.7,9.9,56.5,clay,flowering,LOW
38.3,94.2,0.0,68.7,sandy,flowering,MEDIUM
37.7,54.2,3.7,54.5,loamy,fruiting,HIGH
22.4,33.7,2.7,42.4,sandy,fruiting,MEDIUM
19.4,32.9,0.0,52.7,clay,seedling,MEDIUM
33.7,37.3,0.0,7.5,clay,vegetative,MEDIUM
37.6,32.6,9.3,45.1,loamy,flowering,MEDIUM
32.8,37.2,0.0,38.0,sandy,flowering,HIGH
31.4,26.9,8.4,70.0,clay,fruiting,LOW
38.0,41.9,5.0,57.2,sandy,seedling,MEDIUM
38.5,92.1,0.0,81.2,clay,seedling,LOW
29.0,64.7,0.0,62.7,clay,flowering,LOW
26.1,82.1,0.0,28.9,loamy,seedling,HIGH
38.9,61.1,1.8,24.4,clay,fruiting,MEDIUM
34.1,52.4,2.6,33.1,loamy,vegetative,MEDIUM
28.9,66.8,0.0,64.0,loamy,seedling,MEDIUM
40.1,53.9,7.0,43.5,clay,flowering,MEDIUM
19.4,31.3,0.0,66.7,clay,flowering,LOW
20.2,73.6,4.7,54.8,loamy,flowering,MEDIUM
30.7,41.2,0.0,35.2,sandy,fruiting,HIGH
22.9,39.0,1.0,44.9,loamy,flowering,MEDIUM
19.3,92.1,1.3,38.6,clay,fruiting,LOW
18.7,67.9,12.3,48.3,clay,vegetative,LOW
26.3,69.7,2.7,45.8,sandy,vegetative,MEDIUM
37.9,67.8,3.2,56.0,clay,fruiting,MEDIUM
20.7,50.5,1.3,54.7,sandy,fruiting,MEDIUM
35.6,61.3,0.0,11.0,loamy,fruiting,HIGH
22.3,40.6,1.8,63.6,clay,seedling,MEDIUM
34.5,93.7,12.1,51.5,clay,vegetative,LOW
29.9,42.9,0.0,71.7,loamy,fruiting,MEDIUM
32.5,30.5,11.0,69.9,sandy,vegetative,LOW
38.4,92.1,0.0,46.5,sandy,flowering,HIGH
24.8,48.9,0.0,35.3,loamy,fruiting,HIGH
30.2,78.7,0.0,35.0,loamy,seedling,MEDIUM
26.9,85.9,0.0,35.2,clay,vegetative,LOW
29.9,65.8,0.0,43.8,loamy,flowering,MEDIUM
23.8,61.2,0.0,42.4,loamy,vegetative,MEDIUM
34.5,58.4,0.0,35.7,loamy,vegetative,HIGH
37.7,80.3,0.0,72.8,loamy,vegetative,MEDIUM
23.2,32.9,3.4,78.8,sandy,vegetative,LOW
41.4,63.1,0.0,64.8,sandy,seedling,HIGH
30.8,53.6,23.7,81.7,sandy,flowering,LOW
37.4,70.7,0.0,22.7,loamy,fruiting,HIGH
24.7,45.1,0.0,70.6,clay,fruiting,LOW
40.0,41.6,7.2,68.1,loamy,seedling,MEDIUM
32.0,43.0,5.1,47.3,sandy,vegetative,MEDIUM
29.4,82.1,0.0,40.6,loamy,vegetative,MEDIUM
35.5,41.9,0.0,46.4,sandy,flowering,HIGH
18.2,89.6,0.8,60.2,loamy,vegetative,MEDIUM
19.7,41.7,0.0,53.0,clay,seedling,MEDIUM
24.7,28.9,0.0,43.3,clay,fruiting,MEDIUM
38.8,46.8,0.0,36.2,sandy,seedling,HIGH
33.9,50.6,3.7,27.1,sandy,flowering,HIGH
27.4,33.4,12.6,47.7,clay,flowering,MEDIUM
18.4,51.8,26.5,78.1,sandy,fruiting,LOW
30.8,28.1,0.0,36.3,loamy,seedling,HIGH
30.5,39.5,3.6,58.1,loamy,vegetative,MEDIUM
26.5,48.7,0.0,54.3,sandy,seedling,MEDIUM
24.8,94.2,0.0,32.7,clay,seedling,LOW
19.7,93.1,0.0,49.5,clay,flowering,LOW
29.0,66.0,8.8,32.5,loamy,seedling,MEDIUM
36.3,90.4,0.0,46.6,sandy,seedling,HIGH
41.2,73.8,0.0,37.3,loamy,flowering,HIGH
38.7,61.9,28.3,86.2,clay,fruiting,LOW
22.1,33.5,0.0,55.1,clay,vegetative,LOW
24.9,82.3,0.0,38.9,loamy,vegetative,MEDIUM
23.2,57.2,0.0,51.0,sandy,seedling,MEDIUM
30.4,73.3,0.0,73.0,sandy,vegetative,MEDIUM
30.5,73.3,0.0,36.1,loamy,fruiting,MEDIUM
29.5,66.9,0.0,25.6,loamy,flowering,HIGH
23.5,51.6,11.7,70.2,clay,seedling,LOW
20.4,63.4,7.2,51.9,loamy,flowering,LOW
40.4,60.3,0.0,55.1,clay,seedling,MEDIUM
19.4,47.6,13.3,41.8,loamy,fruiting,LOW
19.6,65.1,0.0,39.5,loamy,vegetative,MEDIUM
21.6,57.3,0.0,34.6,loamy,vegetative,MEDIUM
31.7,53.8,0.9,5.0,loamy,fruiting,HIGH
19.6,69.7,2.4,65.5,clay,flowering,LOW
31.8,78.0,0.0,36.7,loamy,seedling,HIGH
29.1,38.6,4.6,77.3,clay,seedling,LOW
26.3,81.5,0.0,52.8,clay,seedling,MEDIUM
38.9,72.9,1.4,22.8,clay,vegetative,MEDIUM
41.5,88.1,4.5,49.8,loamy,fruiting,MEDIUM
40.3,63.7,2.5,69.0,loamy,flowering,MEDIUM
35.3,68.7,8.0,57.0,clay,seedling,LOW
32.0,57.3,0.0,29.2,clay,vegetative,MEDIUM
19.9,38.9,0.0,51.7,loamy,fruiting,MEDIUM
32.7,85.6,0.0,45.5,sandy,fruiting,HIGH
19.0,34.6,0.0,36.5,loamy,flowering,HIGH
24.1,66.3,8.7,59.7,sandy,vegetative,LOW
26.4,74.2,0.0,64.4,loamy,vegetative,MEDIUM
39.5,61.4,0.0,27.9,sandy,fruiting,HIGH
26.1,91.0,0.0,55.3,clay,flowering,LOW
39.1,57.6,0.0,56.0,clay,fruiting,MEDIUM
19.4,93.1,0.5,60.0,sandy,flowering,LOW
39.2,34.8,0.0,22.3,sandy,fruiting,HIGH
34.0,85.3,0.0,21.2,loamy,fruiting,MEDIUM
40.3,77.0,23.0,79.6,loamy,fruiting,LOW
29.5,39.9,0.0,65.9,sandy,vegetative,MEDIUM
30.2,74.3,0.0,49.6,clay,flowering,MEDIUM
26.8,31.5,0.0,46.4,clay,seedling,MEDIUM
39.2,38.2,0.0,56.4,loamy,fruiting,HIGH
32.2,86.0,0.0,74.1,clay,flowering,LOW
36.8,82.6,0.6,66.8,loamy,seedling,MEDIUM
40.4,41.1,3.1,56.7,sandy,vegetative,HIGH
36.4,55.2,29.5,86.6,clay,fruiting,LOW
25.9,42.6,10.8,79.8,clay,vegetative,LOW
28.5,29.1,4.5,65.3,sandy,fruiting,MEDIUM
22.4,44.6,0.0,54.6,sandy,flowering,MEDIUM
28.2,33.8,0.0,57.5,loamy,seedling,MEDIUM
25.6,70.1,6.1,93.1,sandy,vegetative,LOW
32.6,54.1,0.0,38.7,sandy,vegetative,HIGH
33.2,39.9,0.0,56.8,clay,fruiting,MEDIUM
21.3,75.4,3.6,34.9,loamy,fruiting,MEDIUM
27.4,27.2,4.6,55.6,loamy,vegetative,MEDIUM
35.4,46.2,0.0,43.5,loamy,vegetative,MEDIUM
36.6,77.4,0.0,5.0,clay,flowering,HIGH
33.9,54.9,4.8,36.8,loamy,vegetative,MEDIUM
26.8,37.1,0.0,30.2,sandy,fruiting,HIGH
21.1,70.3,0.0,50.8,loamy,vegetative,LOW
32.9,53.2,0.0,43.7,loamy,fruiting,MEDIUM
18.5,90.3,0.0,41.8,clay,vegetative,LOW
32.8,93.0,10.3,30.9,sandy,seedling,MEDIUM
28.8,94.6,0.0,50.6,clay,vegetative,LOW
40.1,90.2,0.0,43.9,sandy,fruiting,HIGH
38.9,81.1,0.0,72.6,sandy,flowering,MEDIUM
35.6,79.1,0.0,47.1,clay,vegetative,MEDIUM
25.0,55.7,0.0,45.7,sandy,fruiting,HIGH
25.8,64.5,0.0,76.4,clay,fruiting,LOW
31.5,41.7,0.0,52.3,clay,flowering,MEDIUM
30.5,25.9,0.0,32.6,sandy,seedling,HIGH
21.8,58.7,0.0,41.8,loamy,vegetative,LOW
21.0,78.4,24.3,79.2,clay,seedling,LOW
33.5,31.0,0.0,46.6,sandy,fruiting,HIGH
34.4,74.2,0.0,69.8,loamy,fruiting,MEDIUM
23.1,81.7,1.5,73.9,sandy,vegetative,LOW
28.5,37.0,12.1,20.1,clay,vegetative,LOW
26.4,34.2,0.0,39.2,sandy,flowering,HIGH
25.1,55.0,0.0,42.1,loamy,fruiting,MEDIUM
24.2,65.8,0.0,67.8,loamy,vegetative,LOW
22.7,89.3,0.0,69.9,loamy,vegetative,LOW
21.4,28.8,2.3,59.7,clay,vegetative,LOW
40.0,77.4,27.5,76.6,loamy,vegetative,LOW
18.7,86.0,0.0,54.5,loamy,vegetative,LOW
40.1,56.2,0.0,51.8,loamy,vegetative,MEDIUM
30.8,69.3,0.0,62.6,sandy,flowering,MEDIUM
22.6,52.2,29.6,95.0,loamy,vegetative,LOW
19.0,34.7,0.0,89.4,clay,fruiting,LOW
34.4,73.1,0.0,59.3,sandy,flowering,MEDIUM
29.7,29.5,0.0,65.4,clay,fruiting,MEDIUM
20.6,72.8,2.3,42.7,sandy,seedling,MEDIUM
37.8,85.3,0.0,45.8,loamy,vegetative,MEDIUM
31.3,90.3,3.5,30.1,loamy,fruiting,MEDIUM
32.7,81.7,21.5,56.5,clay,vegetative,LOW
37.8,36.3,6.8,19.6,clay,fruiting,MEDIUM
38.4,81.2,1.0,28.6,clay,fruiting,MEDIUM
25.6,84.1,7.8,28.7,clay,flowering,LOW
26.3,54.1,17.0,69.0,sandy,seedling,LOW
23.3,28.5,27.6,90.1,clay,seedling,LOW
34.7,37.7,21.9,56.3,sandy,flowering,LOW
31.9,77.4,0.0,60.7,sandy,fruiting,MEDIUM
27.0,94.5,0.0,52.2,loamy,seedling,MEDIUM
31.5,80.7,34.2,85.3,sandy,flowering,LOW
22.1,38.9,0.0,57.9,clay,fruiting,LOW
39.1,54.3,0.0,71.3,loamy,fruiting,MEDIUM
24.8,84.2,4.9,44.4,clay,flowering,LOW
27.5,89.2,0.0,45.5,sandy,seedling,MEDIUM
38.1,47.0,15.2,46.6,clay,vegetative,LOW
21.1,59.3,0.0,61.7,loamy,vegetative,MEDIUM
34.8,58.1,4.6,23.1,clay,fruiting,MEDIUM
25.6,31.5,2.4,46.1,loamy,fruiting,MEDIUM
23.3,87.5,3.6,87.3,sandy,seedling,LOW
31.6,80.9,0.0,34.0,loamy,fruiting,HIGH
24.8,90.4,0.0,28.9,sandy,flowering,MEDIUM
19.7,50.9,0.0,64.4,sandy,flowering,MEDIUM
20.1,38.9,0.0,10.9,sandy,vegetative,HIGH
41.9,50.0,0.0,37.3,loamy,flowering,HIGH
37.4,28.5,0.0,31.6,clay,flowering,HIGH
34.3,69.0,0.0,38.3,loamy,flowering,MEDIUM
30.4,68.2,0.0,48.6,loamy,flowering,MEDIUM
27.0,38.5,0.0,58.5,clay,flowering,MEDIUM
41.5,87.2,0.0,58.8,loamy,vegetative,MEDIUM
23.6,58.6,0.0,49.7,loamy,fruiting,MEDIUM
30.8,40.3,0.0,61.6,sandy,fruiting,HIGH
19.0,28.0,0.0,58.5,sandy,vegetative,MEDIUM
26.2,71.8,14.0,53.7,sandy,seedling,LOW
22.6,74.2,3.6,39.9,sandy,vegetative,MEDIUM
28.3,35.6,2.4,69.3,sandy,fruiting,MEDIUM
26.8,91.1,11.0,21.9,loamy,vegetative,LOW
28.3,47.7,0.0,68.2,clay,fruiting,LOW
39.6,61.0,0.0,48.9,loamy,seedling,HIGH
36.0,84.0,1.0,45.3,loamy,seedling,HIGH
25.5,64.9,0.0,70.2,loamy,flowering,LOW
20.1,61.2,35.8,85.3,clay,fruiting,LOW
22.4,46.2,0.0,49.1,loamy,fruiting,MEDIUM
21.8,73.6,16.6,58.3,sandy,vegetative,LOW
20.0,30.4,3.1,61.3,sandy,flowering,MEDIUM
40.8,50.4,0.0,30.4,sandy,vegetative,HIGH
24.8,94.9,0.0,69.6,loamy,vegetative,LOW
25.5,41.4,0.0,27.5,sandy,flowering,HIGH
33.7,45.3,0.0,72.4,clay,vegetative,MEDIUM
22.0,68.1,4.9,46.2,clay,seedling,LOW
21.5,59.5,0.8,5.0,clay,vegetative,MEDIUM
22.7,50.3,1.3,67.4,loamy,seedling,LOW
31.0,54.6,3.5,68.1,sandy,fruiting,MEDIUM
37.9,62.2,0.0,66.0,clay,seedling,MEDIUM
34.2,72.5,0.0,35.8,loamy,seedling,HIGH
22.6,64.1,0.0,69.2,loamy,seedling,MEDIUM
24.2,27.4,0.0,54.8,loamy,flowering,MEDIUM
34.3,93.9,0.0,27.9,clay,seedling,MEDIUM
25.6,72.0,2.0,57.7,loamy,vegetative,LOW
18.6,80.4,0.0,75.1,sandy,seedling,MEDIUM
24.6,73.6,0.0,44.5,loamy,fruiting,MEDIUM
23.1,29.3,0.0,68.0,loamy,flowering,MEDIUM
22.7,63.4,0.0,60.0,clay,seedling,MEDIUM
34.9,29.7,0.7,47.7,loamy,seedling,HIGH
25.3,72.4,0.0,58.7,clay,fruiting,LOW
39.0,46.7,0.0,65.1,loamy,vegetative,MEDIUM
29.8,73.1,0.0,16.3,sandy,seedling,HIGH
41.7,28.9,8.0,58.9,clay,flowering,MEDIUM
28.2,84.8,0.0,32.2,loamy,seedling,MEDIUM
22.5,48.5,32.8,64.0,clay,seedling,LOW
21.9,52.5,0.0,58.0,clay,fruiting,MEDIUM
41.0,88.3,0.0,20.3,sandy,fruiting,HIGH
21.0,28.3,0.0,32.3,loamy,vegetative,MEDIUM
30.1,72.8,2.8,29.0,sandy,fruiting,MEDIUM
35.0,90.1,0.0,57.8,sandy,seedling,HIGH
30.8,62.6,13.2,46.8,sandy,vegetative,LOW
35.2,38.1,0.0,44.3,loamy,fruiting,HIGH
38.7,84.0,0.0,22.9,loamy,vegetative,MEDIUM
35.8,35.8,13.8,49.3,sandy,flowering,MEDIUM
24.8,25.7,0.0,41.1,loamy,fruiting,MEDIUM
34.9,76.0,9.9,15.7,clay,flowering,MEDIUM
18.1,74.8,29.9,57.8,clay,vegetative,LOW
37.1,80.0,0.0,56.6,loamy,seedling,MEDIUM
30.2,80.2,0.0,68.9,loamy,vegetative,LOW
40.0,37.4,0.0,38.8,loamy,fruiting,HIGH
31.6,87.0,0.0,46.2,loamy,fruiting,MEDIUM
26.6,43.7,0.0,41.2,loamy,fruiting,HIGH
29.7,66.5,13.5,60.5,sandy,fruiting,LOW
22.5,82.3,0.0,43.1,loamy,vegetative,MEDIUM
40.7,45.8,1.4,52.5,loamy,fruiting,MEDIUM
32.8,54.2,0.0,23.2,sandy,seedling,HIGH
20.3,91.3,0.0,42.2,clay,flowering,LOW
28.1,68.7,5.0,50.3,loamy,vegetative,LOW
34.0,36.8,0.0,68.1,clay,vegetative,MEDIUM
20.5,54.5,0.0,47.0,loamy,seedling,MEDIUM
24.1,59.2,0.0,58.9,loamy,fruiting,MEDIUM
22.0,58.8,0.0,52.2,loamy,seedling,MEDIUM
36.1,48.1,26.8,73.5,loamy,flowering,LOW
33.7,86.1,18.3,74.6,sandy,vegetative,LOW
25.1,33.8,0.0,46.9,clay,flowering,MEDIUM
34.6,76.5,0.0,60.5,sandy,fruiting,HIGH
23.8,30.2,4.1,33.9,loamy,seedling,MEDIUM
37.1,56.8,0.0,51.4,clay,seedling,MEDIUM
27.7,59.4,0.0,48.6,sandy,seedling,MEDIUM
22.2,52.5,0.0,30.8,clay,fruiting,MEDIUM
38.1,89.0,0.0,22.2,loamy,seedling,HIGH
27.5,51.1,0.0,5.0,loamy,flowering,HIGH
19.4,34.4,0.0,49.3,loamy,flowering,MEDIUM
41.7,69.4,0.0,58.3,clay,seedling,MEDIUM
24.4,29.8,0.0,35.2,clay,seedling,MEDIUM
25.0,71.0,4.2,68.6,sandy,fruiting,LOW
30.2,70.4,0.0,38.7,sandy,vegetative,HIGH
22.5,72.3,0.0,51.3,loamy,seedling,MEDIUM
34.2,59.1,0.0,62.8,sandy,fruiting,HIGH
28.7,49.0,0.0,30.9,clay,flowering,MEDIUM
28.6,68.8,13.7,61.5,loamy,fruiting,LOW
35.9,40.9,0.0,5.0,clay,fruiting,HIGH
34.6,25.2,11.1,18.0,clay,flowering,MEDIUM
20.5,48.6,0.0,40.2,loamy,vegetative,MEDIUM
38.4,86.4,0.0,42.9,sandy,vegetative,MEDIUM
21.6,25.9,0.0,43.9,sandy,flowering,HIGH
25.9,40.3,5.7,67.5,clay,seedling,LOW
20.5,56.9,12.2,59.4,loamy,seedling,LOW
18.7,27.8,0.0,75.3,sandy,fruiting,MEDIUM
21.4,36.0,10.7,38.4,sandy,seedling,MEDIUM
28.1,47.6,8.9,75.2,sandy,fruiting,LOW
26.3,55.5,0.0,49.5,loamy,fruiting,MEDIUM
29.8,81.9,1.1,49.4,clay,fruiting,LOW
31.4,83.9,0.0,52.4,loamy,flowering,MEDIUM
39.0,30.2,3.0,60.4,clay,fruiting,MEDIUM
38.6,30.7,0.0,50.6,loamy,seedling,HIGH
34.6,80.4,1.8,48.3,sandy,vegetative,MEDIUM
34.5,40.3,3.4,39.6,sandy,vegetative,MEDIUM
39.1,72.2,0.0,40.4,sandy,seedling,HIGH
27.8,58.4,39.1,95.0,clay,vegetative,LOW
33.7,33.2,0.0,34.1,sandy,vegetative,HIGH
23.2,65.0,36.2,53.3,loamy,vegetative,LOW
38.2,26.7,0.0,36.6,clay,vegetative,MEDIUM
33.2,69.4,0.0,43.6,loamy,vegetative,MEDIUM
20.2,87.6,11.2,27.6,sandy,flowering,MEDIUM
41.6,29.6,3.1,28.8,loamy,vegetative,HIGH
25.9,50.9,3.9,66.5,loamy,fruiting,MEDIUM
29.4,48.5,0.0,55.3,sandy,seedling,HIGH
33.1,90.4,0.0,69.9,sandy,vegetative,MEDIUM
20.8,33.2,0.0,55.3,clay,fruiting,LOW
34.5,74.2,37.0,90.8,loamy,fruiting,LOW
36.3,48.8,0.0,79.6,sandy,fruiting,MEDIUM
40.2,66.5,0.0,35.2,clay,vegetative,MEDIUM
29.2,55.3,0.0,58.3,sandy,flowering,MEDIUM
29.8,32.6,0.0,47.5,clay,fruiting,MEDIUM
41.8,89.3,3.6,45.4,sandy,flowering,HIGH
41.3,85.3,0.0,28.2,sandy,seedling,HIGH
39.0,31.9,0.0,63.7,clay,fruiting,MEDIUM
24.4,83.9,0.0,25.5,loamy,fruiting,MEDIUM
21.6,52.3,12.3,60.4,clay,flowering,LOW
29.7,50.4,0.0,25.7,sandy,fruiting,HIGH
36.7,44.2,0.0,35.5,loamy,fruiting,HIGH
25.5,81.0,4.3,66.8,clay,fruiting,LOW
19.5,72.6,0.0,66.1,sandy,seedling,MEDIUM
38.2,51.4,0.6,55.0,clay,seedling,MEDIUM
30.6,36.5,3.3,48.8,loamy,flowering,MEDIUM
34.9,31.1,27.6,33.3,clay,seedling,LOW
18.2,34.3,9.9,66.0,loamy,fruiting,LOW
31.6,61.9,0.0,83.9,loamy,seedling,MEDIUM
19.6,79.7,11.6,81.2,loamy,flowering,LOW
24.2,71.2,0.0,51.6,loamy,fruiting,MEDIUM
25.6,76.5,0.0,67.5,sandy,vegetative,LOW
23.3,86.4,0.0,95.0,loamy,vegetative,LOW
20.9,41.4,0.0,49.0,loamy,flowering,MEDIUM
32.1,25.2,0.0,54.7,loamy,vegetative,MEDIUM
27.0,68.6,0.0,10.0,clay,vegetative,MEDIUM
25.1,94.6,0.0,43.1,clay,flowering,MEDIUM
23.4,42.3,18.7,69.7,clay,fruiting,LOW
39.4,90.5,0.0,35.5,sandy,flowering,HIGH
28.7,90.5,0.0,32.1,clay,fruiting,MEDIUM
27.8,81.4,3.3,54.8,loamy,flowering,LOW
28.4,64.0,0.0,59.7,loamy,vegetative,MEDIUM
40.7,90.4,0.0,22.1,clay,vegetative,MEDIUM
23.4,69.7,6.7,49.9,loamy,seedling,LOW
19.4,32.5,36.8,89.9,clay,fruiting,LOW
32.1,78.9,0.0,13.8,sandy,vegetative,HIGH
39.8,67.8,0.0,25.7,sandy,vegetative,HIGH
41.4,71.9,0.0,32.4,clay,fruiting,MEDIUM
29.0,32.0,3.3,23.4,sandy,fruiting,HIGH
38.1,63.6,0.0,28.3,loamy,flowering,HIGH
26.5,81.1,1.6,62.1,sandy,vegetative,LOW
27.4,74.5,8.0,72.8,clay,seedling,LOW
35.2,55.2,0.0,18.3,sandy,flowering,HIGH
35.6,68.3,0.9,43.2,loamy,flowering,HIGH
20.8,45.5,0.0,53.3,clay,vegetative,LOW
42.0,91.7,12.5,48.5,sandy,seedling,MEDIUM
28.0,57.2,0.0,35.0,sandy,flowering,HIGH
35.2,37.6,0.0,32.0,loamy,seedling,HIGH
22.7,78.8,0.0,85.0,clay,vegetative,LOW
41.2,88.3,0.0,25.9,sandy,vegetative,HIGH
38.1,91.0,0.0,40.0,loamy,flowering,HIGH
22.0,78.4,1.5,85.2,loamy,flowering,LOW
20.8,58.3,0.0,13.1,sandy,flowering,HIGH
37.4,28.9,1.4,53.8,sandy,seedling,HIGH
28.6,86.5,0.0,44.1,clay,seedling,LOW
40.7,88.6,0.0,55.6,loamy,fruiting,HIGH
25.0,79.5,9.9,36.8,sandy,seedling,MEDIUM
32.7,53.4,3.4,35.1,clay,seedling,MEDIUM
19.6,46.4,0.0,67.8,clay,seedling,MEDIUM
21.0,70.6,4.8,43.3,clay,seedling,LOW
36.0,58.5,0.0,40.6,sandy,seedling,HIGH
38.8,33.7,0.0,31.1,sandy,flowering,HIGH
29.1,75.3,0.0,35.8,sandy,flowering,HIGH
34.3,62.9,7.8,61.4,clay,fruiting,MEDIUM
33.1,31.6,12.7,64.6,clay,fruiting,LOW
41.1,46.7,12.3,53.2,clay,seedling,LOW
27.1,39.2,0.0,61.8,sandy,flowering,MEDIUM
35.2,69.8,0.0,93.7,loamy,vegetative,LOW
37.9,77.0,10.1,44.6,sandy,vegetative,LOW
32.9,89.1,0.0,57.2,loamy,fruiting,MEDIUM
39.3,69.6,0.0,63.1,sandy,vegetative,MEDIUM
35.7,65.4,1.2,21.1,loamy,flowering,HIGH
23.1,34.2,0.0,82.3,loamy,vegetative,LOW
37.6,88.9,0.0,39.1,sandy,flowering,HIGH
36.2,54.8,0.0,44.3,loamy,fruiting,MEDIUM
